player,pos,salary,caphit
Brendan Perlini,LW,832500,863333
Travis Sanheim,D,832500,863333
Nikita Scherbak,LW,832500,863333
Zachary Senyshyn,RW,832500,863333
Logan Stanley,D,832500,863333
Sam Steel,C,832500,863333
Dylan Strome,C,832500,863333
Evgeni Svechnikov,RW,832500,863333
Jakub Zboril,D,832500,863333
Axel Jonsson-Fjallby,LW,725000,860000
Josh Healey,D,900000,858750
Nicolas Meloche,D,750000,853333
Lukas Jasek,RW,700000,853333
Mirco Mueller,D,925000,850000
Troy Brouwer,LW,850000,850000
Garnet Hathaway,RW,850000,850000
Curtis McElhinney,G,850000,850000
Ville Husso,G,832500,847500
Zack MacEwen,C,732500,847500
Rasmus Asplund,C,650000,845000
Jeremy Bracco,RW,750000,842500
Niko Mikkola,D,750000,842500
Angus Redmond,G,750000,842500
Nolan Stevens,C,750000,842500
Christian Dvorak,C,832500,839166
Artturi Lehkonen,LW,832500,839166
Brendan Lemieux,LW,832500,839166
Yan-Pavel Laplante,LW,832500,836666
Marcus Hogberg,G,750000,835000
Jake Bischoff,D,832500,833750
Victor Ejdsell,C,832500,833750
Mitch Hults,C,832500,833750
Maxim Letunov,C,832500,833750
Matt Roy,D,832500,833750
Libor Sulak,D,832500,833750
Anthony Angello,C,650000,833750
Michael Eyssimont,C,650000,833750
Brian Pinho,C,650000,833750
Vladislav Kamenev,C,832500,833333
Mitchell Stephens,C,832500,833333
Libor Hajek,D,650000,833333
Boris Katchouk,LW,650000,833333
Taylor Raddysh,RW,650000,833333
Jeremy Roy,D,832500,827500
Niclas Westerholm,G,700000,825833
Petrus Palmu,RW,650000,825833
Micheal Haley,C,850000,825000
Lukas Sedlak,C,850000,825000
Alex Biega,D,800000,825000
Paul LaDue,D,800000,825000
Mason McDonald,G,832500,822500
Mitch Eliot,D,650000,822500
Christian Fischer,RW,815000,821666
Michael Downing,D,832500,820000
Maxime Comtois,LW,650000,820000
Shane Starrett,G,750000,817500
Nolan Vesey,LW,700000,817500
Nick Jensen,D,825000,812500
Casey Nelson,D,800000,812500
Janne Kuokkanen,LW,700000,811667
Roope Hintz,LW,675000,811667
Alex Nedeljkovic,G,800000,811666
John Quenneville,C,750000,811666
Drew Stafford,RW,810000,810000
Dryden Hunt,LW,775000,809166
Patrick Bajkov,RW,650000,809166
Dominik Masin,D,832500,808333
Tyler Benson,LW,700000,808333
William Bitten,RW,650000,805000
Tobias Geisser,D,700000,803333
Linus Soderstrom,G,650000,803333
Ryan Gropp,LW,832500,802500
Jonathon Martin,C,800000,800833
Griffin Reinhart,D,850000,800000
Travis Boyd,C,800000,800000
Marko Dano,C,800000,800000
Jake Dotchin,D,800000,800000
Adam Erne,LW,800000,800000
Christian Folin,D,800000,800000
Martin Marincin,D,800000,800000
Calvin Pickard,G,800000,800000
Dalton Prout,D,800000,800000
Ty Rattie,RW,800000,800000
David Rittich,G,800000,800000
Luke Schenn,D,800000,800000
Nikita Soshnikov,LW,800000,800000
Joseph Woll,G,720000,800000
Ryan MacInnis,C,832500,797500
Keaton Thompson,D,832500,795000
Ryan Fitzgerald,C,750000,792500
Kristofers Bindulis,D,700000,792500
Alexander Georgiev,G,700000,792500
Cam Johnson,G,700000,792500
Justin Kloos,C,700000,792500
C.J. Suess,LW,700000,792500
Lucas Carlsson,D,650000,792500
Cameron Hughes,C,650000,792500
Felix Sandstrom,G,650000,792500
Mason Shaw,C,650000,792500
Lukas Vejdemo,C,650000,792500
Brandon Carlo,D,832500,789167
Nicholas Baptiste,RW,787500,787500
Laurent Dauphin,C,787500,787500
Andreas Johnsson,LW,787500,787500
Sean Malone,C,787500,787500
Otto Koivula,LW,650000,786666
Mikhail Vorobyov,C,700000,784167
Emil Johansson,D,675000,784167
Stuart Skinner,G,650000,784166
Pascal Laberge,C,725000,780833
Michael Brodzinski,D,832500,778333
Alex DeBrincat,LW,700000,778333
Dillon Dube,C,650000,778333
Andreas Englund,D,700000,775833
Matthew Highmore,C,675000,775833
Nathan Noel,C,675000,775833
Glenn Gawdin,C,650000,775833
Jesper Lindgren,D,650000,775833
Gustav Lindstrom,D,650000,775833
Linus Olund,C,650000,775833
David Quenneville,D,650000,775833
Igor Sharangovich,C,650000,775833
Igor Shvyryov,C,650000,775833
Marian Studenic,RW,650000,775833
Carsen Twarynski,LW,650000,775833
Anthony Louis,LW,715000,775000
Adam Mascherin,LW,650000,775000
Sami Niku,D,650000,775000
Tucker Poolman,D,650000,775000
Riley Stillman,D,650000,773333
Brandon Halverson,G,832500,772500
Cale Fleury,D,650000,771666
Tyler Steenbergen,C,650000,770833
Brandon Crawley,D,675000,770000
Sebastian Aho,D,650000,770000
Reid Duke,C,650000,770000
Evan Fitzpatrick,G,650000,770000
Jonathan Davidsson,RW,650000,768333
Noah Gregor,C,650000,768333
David Kase,RW,650000,768333
Collin Delia,G,700000,767500
Vince Pedrie,D,700000,767500
Filip Sandberg,C,700000,767500
Tony Calderone,RW,650000,767500
Jansen Harkins,C,650000,767500
Sam Lafferty,C,650000,767500
Jens Looke,LW,650000,767500
Merrick Madsen,G,650000,767500
Mason Marchment,LW,650000,767500
Victor Olofsson,LW,650000,767500
Filip Pyrochta,D,650000,767500
Wiley Sherman,D,650000,767500
Luc Snuggerud,D,650000,767500
Andrew Sturtz,RW,650000,767500
Miroslav Svoboda,G,650000,767500
Joni Tuulola,D,650000,767500
Kaapo Kahkonen,G,65000,767500
Jean-Christophe Beaudin,C,700000,765000
Jalen Chatfield,D,700000,765000
Josh Anderson,D,650000,765000
Dmitry Sokolov,RW,650000,765000
Marcus Pettersson,D,832500,764166
Morgan Geekie,C,650000,763333
Otto Somppi,C,650000,763333
Alexander True,C,650000,763333
Kale Clague,D,675000,761667
Sean Day,D,650000,761667
Filip Gustavsson,G,650000,761667
Benjamin Gleason,D,650000,761666
Jeremy Helvig,G,650000,761666
Anthony Stolarz,G,761250,761250
Alex Barre-Boulet,C,650000,759258
Rudolfs Balcers,LW,650000,759167
Adam Brooks,C,650000,759167
Alex Dostie,C,650000,759167
Christoffer Ehn,C,650000,759167
Maxime Fortier,RW,650000,759167
Connor Ingram,G,650000,759167
Jonas Johansson,G,650000,759167
Tyler Parsons,G,650000,759167
Austin Wagner,LW,650000,759167
Jayden Halbgewachs,LW,650000,759166
Cameron Hebig,C,650000,759166
Aaron Luchuk,C,650000,759166
Austin Strand,D,650000,759166
Mikhail Berdin,G,650000,758333
Jordan Kyrou,C,650000,758333
Maxim Mamin,C,750000,757500
Brett Seney,LW,650000,757500
Rasmus Andersson,D,750000,755833
Dane Birks,D,650000,755000
Christian Jaros,D,650000,755000
Aleksi Saarela,C,675000,753333
Alexandre Alain,C,650000,753333
Joona Koppanen,LW,650000,753333
Zachary Magwood,C,650000,753333
Hayden Verbeek,C,650000,753333
Colby Williams,D,700000,751000
Jacob Graves,D,750000,750833
Justin Scott,C,750000,750833
Carl Dahlstrom,D,725000,750833
Ty Ronning,RW,650000,750833
Anton Forsberg,G,800000,750000
Brendan Gaunce,C,800000,750000
Tanner Kero,C,800000,750000
Linus Ullmark,G,800000,750000
Luke Witkowski,RW,800000,750000
Daniel Carr,LW,750000,750000
Phillip Di Giuseppe,LW,750000,750000
Jon Gillies,G,750000,750000
Mark Letestu,C,750000,750000
Alex Lyon,G,750000,750000
Curtis McKenzie,LW,750000,750000
Miikka Salomaki,RW,750000,750000
Harri Sateri,G,750000,750000
Dominik Simon,C,750000,750000
Daniel Sprong,RW,750000,750000
Ben Street,C,750000,750000
John Hayden,C,700000,750000
Charlie Lindgren,G,700000,750000
Jacob MacDonald,D,700000,750000
Karson Kuhlman,C,650000,750000
Austin Poganski,RW,650000,750000
Lukas Radil,C,650000,750000
Michael Spacek,RW,650000,750000
Jesper Bratt,LW,650000,749167
Mark Friedman,D,650000,749167
Dawson Leedahl,LW,650000,749167
Victor Mete,D,650000,748333
Jeremy Lauzon,D,725000,747500
Paul Bittner,LW,700000,747500
Warren Foegele,LW,650000,746667
Niklas Hansson,D,710000,745833
Roland McKeown,D,750000,745000
Kyle Capobianco,D,675000,745000
Jonathan Ang,C,650000,745000
Cameron Dineen,D,650000,745000
Cole Kehler,G,650000,745000
Jack Kopacka,RW,650000,745000
Joshua Mahura,D,650000,745000
John Nyberg,D,650000,745000
Garrett Pilon,C,650000,745000
Cliff Pu,RW,650000,745000
Sean Walker,D,650000,745000
Dylan Wells,G,650000,745000
Brad Morrison,C,650000,743333
Michael Pezzetta,LW,650000,743333
Devante Stephens,D,650000,743333
Peter Cehlarik,LW,700000,742500
Gabriel Gagné,RW,700000,742500
Matheson Iacopelli,RW,650000,742500
Emil Pettersson,C,650000,742500
Jeff Taylor,D,650000,742500
Mason Appleton,C,650000,741667
Callum Booth,G,650000,741667
William Lagesson,D,650000,741667
Skyler McKenzie,LW,650000,741667
Spencer Smallman,RW,650000,741667
Ivan Barbashev,C,832500,741666
A.J. Greer,LW,675000,741666
Travis Barron,LW,650000,741666
Sebastian Repo,RW,575000,740000
Tanner Kaspick,C,650000,738889
Nick Caamano,RW,650000,738333
Drake Batherson,RW,650000,736667
Joachim Blichfeld,RW,650000,736667
Connor Bunnaman,C,650000,736667
Gabriel Fontaine,C,650000,736667
Beck Malenstyn,LW,650000,736667
Manuel Wiederer,RW,650000,736667
Jesse Gabrielle,LW,650000,736666
Remi Elie,LW,735000,735000
Jacob Middleton,D,650000,735000
Tyler Vesel,C,650000,735000
Jake Guentzel,LW,700000,734166
Luke Green,D,650000,733333
Matthew Phillips,C,650000,733333
Chaz Reddekopp,D,650000,733333
Drake Rymsha,C,650000,733333
Adam Musil,C,650000,732500
Parker Wotherspoon,D,650000,732500
Oliver Kylington,D,700000,730833
Yakov Trenin,C,700000,730833
Julius Nattinen,C,675000,730833
Vitalii Abramov,RW,650000,730833
Carter Hart,G,650000,730833
Timmy Gettinger,LW,650000,730000
Darren Raddysh,D,650000,730000
Filip Chlapik,C,650000,728333
Anthony Cirelli,C,650000,728333
Samuel Girard,D,650000,728333
Mathieu Joseph,RW,650000,728333
Graham Knott,LW,650000,728333
Steven Lorentz,C,650000,728333
Deven Sideroff,RW,650000,728333
Matthew Spencer,D,650000,728333
Mitchell Vande Sompel,D,650000,728333
Daniel Vladar,G,650000,728333
Colton White,D,650000,728333
Dennis Yan,LW,650000,728333
Sergei Zborovskiy,D,650000,728333
Blake Speers,C,65000,728333
Antoine Waked,RW,650000,726667
Adin Hill,G,675000,725833
Joshua Jacobs,D,675000,725833
Samuel Montembeault,G,675000,725833
Gustav Olofsson,D,775000,725000
Noel Acciari,C,750000,725000
Zac Dalpe,C,750000,725000
Vincent LoVerde,D,750000,725000
Dante Salituro,C,750000,725000
Reid Boucher,C,725000,725000
William Carrier,LW,725000,725000
Mike Reilly,D,725000,725000
Ben Sexton,C,725000,725000
Mark Alt,D,700000,725000
Joseph Gambardella,C,700000,725000
Dean Kukan,D,700000,725000
Nick Seeler,D,675000,725000
Connor Clifton,D,650000,725000
Ben Harpur,D,650000,725000
Michael Prapavessis,D,650000,725000
Doyle Somerby,D,650000,725000
Josef Korenar,G,650000,723333
Vince Dunn,D,650000,722500
Joel L'Esperance,C,650000,722500
Taylor Leier,LW,720000,720000
Gemel Smith,C,720000,720000
Ethan Bear,D,650000,720000
Gustav Bouramman,D,650000,720000
Scott Eansor,C,650000,720000
Connor Hobbs,D,650000,720000
Caleb Jones,D,650000,720000
Nicolas Roy,C,650000,720000
Evan Cormier,G,650000,718333
Mike Amadio,C,650000,717500
Eric Cornel,C,650000,717500
Luke Johnson,C,650000,717500
Justin Kirkland,LW,650000,717500
Kevin Labanc,RW,650000,717500
Juho Lammikko,RW,650000,717500
Anton Lindholm,D,650000,717500
Robin Norell,D,650000,717500
Thomas Schemitsch,D,650000,717500
Alex Schoenborn,RW,650000,717500
Kyle Wood,D,650000,717500
Ty Lewis,LW,650000,716667
Oleg Sosunov,D,650000,716667
Brennan Menell,D,650000,716666
Dylan Coghlan,D,650000,715556
Justin Bailey,RW,715000,715000
Michael Bunting,LW,715000,715000
Philippe Desrosiers,G,715000,715000
Tyrell Goulbourne,LW,715000,715000
Danick Martel,C,715000,715000
Greg McKegg,C,715000,715000
Trevor Murphy,D,715000,715000
Reece Willcox,D,715000,715000
Gage Quinney,C,650000,715000
Calvin Thurkauf,C,650000,715000
Frédéric Allard,D,650000,714167
Nathan Bastian,RW,650000,714167
Brandon Gignac,LW,650000,714167
Filip Hronek,D,650000,714167
Givani Smith,RW,650000,714167
Julius Bergman,D,750000,714166
Vitek Vanecek,G,750000,714166
Jonas Siegenthaler,D,650000,714166
Tanner Jeannot,LW,650000,713333
Nelson Nogier,D,650000,713333
Brett Pollock,C,700000,711666
Jonne Tammela,RW,650000,710370
Maxime Lajoie,D,650000,710000
Ryan Lomberg,LW,650000,710000
Sam Miletic,LW,650000,710000
Steven Fogarty,C,708750,708750
Boo Nieves,C,708750,708750
Cristoval Nieves,C,708750,708750
Bokondji Imama,LW,650000,706667
Alexandre Fortin,LW,650000,706666
Jack Rodewald,RW,650000,706250
Spencer Watson,RW,650000,705833
Jacob Moverare,D,650000,705556
Adam Helewka,LW,650000,705000
Andrew Mangiapane,LW,650000,705000
Chris Martenet,D,675000,703333
Francis Perron,LW,650000,703333
Keegan Kolesar,RW,650000,702500
Giovanni Fiore,LW,650000,701667
Ondrej Vala,D,650000,701667
Kenny Agostino,LW,700000,700000
Mathias Bau,C,700000,700000
Jean-Francois Bérubé,G,700000,700000
Alex Broadhurst,C,700000,700000
Mitch Callahan,RW,700000,700000
Paul Carey,C,700000,700000
Trevor Carrick,D,700000,700000
Fredrik Claesson,D,700000,700000
Adam Clendening,D,700000,700000
Erik Condra,RW,700000,700000
Landon Ferraro,C,700000,700000
Kevin Gravel,D,700000,700000
Eric Gryba,D,700000,700000
Matt Hendricks,C,700000,700000
Marcus Högström,D,700000,700000
Mario Kempe,RW,700000,700000
Morgan Klimchuk,LW,700000,700000
Tom Kuhnhackl,RW,700000,700000
Nick Lappin,RW,700000,700000
Mike McKenna,G,700000,700000
Julian Melchiori,D,700000,700000
Dakota Mermis,D,700000,700000
Samuel Morin,D,700000,700000
Cal O'Reilly,C,700000,700000
Xavier Ouellet,D,700000,700000
Andrew Poturalski,C,700000,700000
Alan Quine,C,700000,700000
Kyle Rau,C,700000,700000
Buddy Robinson,RW,700000,700000
Kevin Rooney,C,700000,700000
Patrick Russell,RW,700000,700000
Jordan Schmaltz,D,700000,700000
Marcus Sorensen,LW,700000,700000
Ryan Stanton,D,700000,700000
Oskar Sundqvist,C,700000,700000
Scott Wedgewood,G,700000,700000
Tyler Wotherspoon,D,700000,700000
Patrick Sieloff,D,675000,700000
Conner Bleackley,C,650000,700000
Turner Elson,C,650000,700000
Devon Toews,D,650000,700000
Stepan Falkovsky,D,650000,698333
Landon Bow,G,675000,697500
Mackenzie Blackwood,G,650000,697500
Guillaume Brisebois,D,650000,697500
Erik Cernak,D,650000,697500
Rourke Chartier,C,650000,697500
Brendan Guhle,D,650000,697500
Andrew Nielsen,D,650000,697500
Luke Opilka,G,650000,697500
Vili Saarijarvi,D,650000,697500
Colby Sissons,D,650000,696111
Jack Dougherty,D,675000,695000
Blake Siebenaler,D,675000,695000
Clark Bishop,C,650000,695000
John Stevens,C,650000,695000
Joshua Wesley,D,650000,695000
Kole Sherwood,RW,650000,693333
Dmytro Timashov,LW,650000,693333
Pavel Francouz,G,690000,690000
Andrew Welinski,D,690000,690000
Colin Larkin,C,650000,690000
Denis Malgin,C,650000,690000
Lane Pederson,C,650000,690000
Ben Thomas,D,650000,690000
Alexandre Carrier,D,650000,688333
Anthony Richard,C,650000,688333
J.T. Brown,RW,675000,687500
Axel Holmström,C,650000,686667
Brayden Point,C,650000,686667
Dominic Turgeon,C,650000,686667
Chase Lang,C,650000,686666
Jalen Smereck,D,650000,686666
Brycen Martin,D,650000,685000
Sergei Boikov,D,650000,681666
Nicolas Aube-Kubel,RW,725000,680833
Joseph Blandisi,C,700000,680000
Conor Garland,RW,650000,680000
Julien Nantel,LW,650000,680000
Pavel Jenys,C,650000,678333
Dysin Mayo,D,650000,678333
Philippe Myers,D,650000,678333
Andy Andreoff,C,680000,677500
Matt Luff,RW,650000,676666
Josh Archibald,RW,700000,675000
Michael Carcone,LW,700000,675000
Markus Hannikainen,LW,700000,675000
Scott Harrington,D,700000,675000
Peter Holland,C,700000,675000
Jujhar Khaira,LW,700000,675000
Garret Sparks,G,700000,675000
David Warsofsky,D,700000,675000
Zac Leslie,D,675000,675000
Logan Shaw,RW,675000,675000
Chris Terry,LW,675000,675000
Sam Anas,C,650000,675000
Richard Bachman,G,650000,675000
Colton Beck,LW,650000,675000
Antoine Bibeau,G,650000,675000
Colin Blackwell,C,650000,675000
Kevin Boyle,G,650000,675000
T.J. Brennan,D,650000,675000
Josh Brown,D,650000,675000
Kyle Burroughs,D,650000,675000
Jack Campbell,G,650000,675000
Colby Cave,C,650000,675000
Michael Chaput,C,650000,675000
Josh Currie,RW,650000,675000
Oscar Dansk,G,650000,675000
Casey DeSmith,G,650000,675000
Matt Donovan,D,650000,675000
Radel Fazleyev,LW,650000,675000
Frederik Gauthier,C,650000,675000
Nathan Gerbe,C,650000,675000
Christopher Gibson,G,650000,675000
Ryan Haggerty,C,650000,675000
Seth Helgeson,D,650000,675000
Justin Holl,D,650000,675000
Matt Irwin,D,650000,675000
Tristan Jarry,G,650000,675000
Kasimir Kaskisuo,G,650000,675000
Joey LaLeggia,D,650000,675000
Tyler Lewington,D,650000,675000
Michael Liambas,LW,650000,675000
Matt Lorito,RW,650000,675000
Keegan Lowe,D,650000,675000
Kurtis MacDermid,RW,650000,675000
Michael Mersch,LW,650000,675000
Matt Puempel,LW,650000,675000
Ashton Sautner,D,650000,675000
NIck Schneider,G,650000,675000
Radim Simek,D,650000,675000
Dillon Simpson,D,650000,675000
Travis St. Denis,C,650000,675000
Brian Strait,D,650000,675000
Paul Thompson,RW,650000,675000
Lucas Wallmark,C,650000,675000
Yannick Weber,D,650000,675000
Valentin Zykov,LW,650000,675000
Brandon Baddock,LW,650000,673333
Samuel Blais,LW,650000,673333
Daniel Audette,C,650000,668333
Blake Pietila,LW,675000,667500
Anthony Greco,RW,650000,667500
Frederick Gaudreau,C,650000,666667
Michael McNiven,G,650000,666666
Joe Cannata,G,650000,665000
Evan McEneny,D,650000,657500
Cavan Fitzgerald,D,650000,656667
Macoy Erkamps,D,650000,655000
Brett Lernout,D,650000,653333
Pontus Aberg,LW,650000,650000
Andrew Agozzino,LW,650000,650000
Ken Appleby,G,650000,650000
Darren Archibald,RW,650000,650000
Chase Balisy,RW,650000,650000
Riley Barber,RW,650000,650000
Cole Bardreau,C,650000,650000
Matt Bartkowski,D,650000,650000
Steve Bernier,RW,650000,650000
Jordan Binnington,G,650000,650000
Anthony Bitetto,D,650000,650000
Anton Blidh,LW,650000,650000
Teddy Blueger,C,650000,650000
Michael Bournival,C,650000,650000
Connor Brickley,C,650000,650000
Jonny Brodzinski,C,650000,650000
Laurent Brossoit,G,650000,650000
Patrick Brown,C,650000,650000
Erik Burgdoerfer,D,650000,650000
Chris Butler,D,650000,650000
Ludwig Byström,D,650000,650000
Andrew Campbell,D,650000,650000
Greg Carey,C,650000,650000
Ryan Carpenter,C,650000,650000
Sam Carrick,C,650000,650000
Jake Chelios,D,650000,650000
Alex Chiasson,RW,650000,650000
Tim Clifton,C,650000,650000
Eric Comrie,G,650000,650000
Cory Conacher,C,650000,650000
Pheonix Copley,G,650000,650000
Jared Coreau,G,650000,650000
Adam Cracknell,RW,650000,650000
Joseph Cramarossa,C,650000,650000
Kyle Criscuolo,C,650000,650000
Tommy Cross,D,650000,650000
Matt Cullen,C,650000,650000
Kevin Czuczman,D,650000,650000
Brandon Davidson,D,650000,650000
Chase De Leo,C,650000,650000
Jean-Sebastien Dea,C,650000,650000
Thomas Dipauli,C,650000,650000
Christian Djoos,D,650000,650000
Nic Dowd,C,650000,650000
Justin Dowling,C,650000,650000
Chris Driedger,G,650000,650000
Anthony Duclair,LW,650000,650000
Gabriel Dumont,C,650000,650000
Stefan Elliott,D,650000,650000
Tyler Ennis,RW,650000,650000
Justin Falk,D,650000,650000
Taylor Fedun,D,650000,650000
Brian Flynn,C,650000,650000
Tanner Fritz,C,650000,650000
Byron Froese,C,650000,650000
Zachary Fucale,G,650000,650000
Kurtis Gabriel,RW,650000,650000
Alex Gallant,LW,650000,650000
Jason Garrison,D,650000,650000
Tyler Gaudet,C,650000,650000
Cameron Gaunce,D,650000,650000
Mason Geertsen,RW,650000,650000
John Gilmour,D,650000,650000
Stephen Gionta,LW,650000,650000
Cody Goloubef,D,650000,650000
Barclay Goodrow,RW,650000,650000
Derek Grant,LW,650000,650000
Tyler Graovac,C,650000,650000
Ryan Graves,D,650000,650000
Seth Griffith,C,650000,650000
Rocco Grimaldi,RW,650000,650000
Troy Grosenick,G,650000,650000
Andrew Hammond,G,650000,650000
Joel Hanley,D,650000,650000
Jimmy Hayes,RW,650000,650000
Dillon Heatherington,D,650000,650000
Tim Heed,D,650000,650000
Charles Hudon,LW,650000,650000
Brad Hunt,D,650000,650000
Tomas Hyka,RW,650000,650000
Josh Jooris,C,650000,650000
Steven Kampfer,D,650000,650000
Nic Kerdiles,LW,650000,650000
Corban Knight,C,650000,650000
Scott Kosmachuk,RW,650000,650000
Kalle Kossila,C,650000,650000
Eddie Läck,G,650000,650000
Maxime Lagace,G,650000,650000
Brian Lashoff,D,650000,650000
Mike Leighton,G,650000,650000
Brendan Leipsic,LW,650000,650000
Tobias Lindberg,RW,650000,650000
Alex Lintuniemi,D,650000,650000
J.C. Lipon,LW,650000,650000
Kevin Lynch,C,650000,650000
MacKenzie MacEachern,LW,650000,650000
Brooks Macek,RW,650000,650000
Bradley Malone,C,650000,650000
Spencer Martin,G,650000,650000
Andreas Martinsen,LW,650000,650000
Stefan Matteau,C,650000,650000
Marek Mazanec,G,650000,650000
Tom McCollum,G,650000,650000
Max McCormick,RW,650000,650000
Dylan McIlrath,D,650000,650000
Zane McIntyre,G,650000,650000
Cody McLeod,LW,650000,650000
Mark McNeill,C,650000,650000
Wade Megan,C,650000,650000
Jaycob Megna,D,650000,650000
Jayson Megna,C,650000,650000
Zack Mitchell,RW,650000,650000
Chris Mueller,C,650000,650000
Ryan Murphy,D,650000,650000
John Muse,G,650000,650000
Aaron Ness,D,650000,650000
Jordan Nolan,C,650000,650000
Jim O'Brien,C,650000,650000
Liam O'Brien,C,650000,650000
Jordan Oesterle,D,650000,650000
Steve Oleksy,D,650000,650000
Jimmy Oligny,D,650000,650000
Edward Pasquale,G,650000,650000
Nick Paul,LW,650000,650000
Anthony Peluso,RW,650000,650000
Brandon Pirri,C,650000,650000
Kevin Porter,RW,650000,650000
Nate Prosser,D,650000,650000
Ethan Prow,D,650000,650000
John Ramage,D,650000,650000
Matt Read,RW,650000,650000
Daniel Renouf,D,650000,650000
Zac Rinaldo,LW,650000,650000
Evan Rodrigues,LW,650000,650000
Chad Ruhwedel,D,650000,650000
Robbie Russo,D,650000,650000
Joakim Ryan,D,650000,650000
Kerby Rychel,LW,650000,650000
Reece Scarlett,D,650000,650000
Cameron Schilling,D,650000,650000
Cole Schneider,C,650000,650000
Jordan Schroeder,C,650000,650000
Michael Sgarbossa,C,650000,650000
Hunter Shinkaruk,LW,650000,650000
Tyler Sikura,C,650000,650000
Mike Sislo,C,650000,650000
Jeremy Smith,G,650000,650000
Alex Stalock,G,650000,650000
Lee Stempniak,RW,650000,650000
Chandler Stephenson,C,650000,650000
Jordan Subban,D,650000,650000
Malcolm Subban,G,650000,650000
Chris Summers,D,650000,650000
Jordan Szwarz,RW,650000,650000
Adam Tambellini,C,650000,650000
Eric Tangradi,LW,650000,650000
Matt Taormina,D,650000,650000
Matt Tennyson,D,650000,650000
Jarred Tinordi,D,650000,650000
Dustin Tokarski,G,650000,650000
Zach Trotman,D,650000,650000
T.J. Tynan,C,650000,650000
David Ullstrom,C,650000,650000
Rinat Valiev,D,650000,650000
Philip Varone,C,650000,650000
Carter Verhaeghe,C,650000,650000
Daniel Walcott,D,650000,650000
Nathan Walker,LW,650000,650000
Adam Wilcox,G,650000,650000
Garrett Wilson,LW,650000,650000
Oscar Fantenberg,D,65000,650000
Cody Donaghey,D,650000,641667
Hunter Warner,D,650000,636667
Joe Hicketts,D,650000,635000
Colton Sissons,C,650000,625000
